"Ora Kutch";"62"
"Danielle Lockman";"103"
"Monica Harber";"117"
"Lorraine Franey V";"59"
"Cecelia Bernhard";"64"
"Ms. Michelle Harber";"29"
"Kari Roberts";"103"
"Corey Larson I";"34"
"Jacquelyn Metz IV";"92"
"Gwen O'Kon";"49"
"Timothy Kshlerin";"101"
"Bessie Oberbrunner";"114"
"Dr. Annie Yundt";"73"
"Mrs. Tara Strosin";"69"
"Rosie O'Reilly";"57"
"Tony Stiedemann";"96"
"Alberto Stoltenberg";"71"
"Opal Rosenbaum";"85"
"Benjamin Rohan II";"92"
"Santos Conn";"23"
"Jake Cronin";"74"
"Bonnie Connelly";"120"
"Amy Green";"90"
"Trevor Wiza";"98"
"Kate Effertz";"32"
"Willard Wisoky";"89"
"Patsy Fadel";"103"
"Lynne Swaniawski";"52"
"Maggie Reichert";"25"
"Milton Pacocha";"43"
"Ashley Cartwright";"116"
"Lillian Torp";"66"
"Phil MacGyver";"84"
"Dr. Katie Kub";"37"
"Ben Mosciski";"105"
"Stuart Lowe";"20"
"Clifton Stracke";"22"
"Jerry Davis";"86"
"Robin Larson";"18"
"Justin Kassulke";"53"
"Kara Dooley";"42"
"Willie Greenholt V";"25"
"Stella Fay";"42"
"Jan Johns";"49"
"Mr. Bradley Torp";"27"
"Rick Swift";"67"
"Blanche O'Keefe";"67"
"Larry Kuhn II";"16"
"Angie Hirthe";"79"
"Laura Lakin";"22"
"Silvia Reinger";"105"
"Christy Price";"42"
"Ms. Holly Hessel";"75"
"Mrs. Robyn McClure";"106"
"Jaime Powlowski";"75"
"Ada Rolfson";"95"
"Danielle Wintheiser";"57"
"Lynda Turcotte-Gerhold";"9"
"Everett Heaney";"48"
"Darrel Haag Jr.";"87"
"Mr. Delbert Toy";"43"
"Vincent Reilly";"69"
"Marc Tillman";"39"
"Elmer Ratke";"16"
"Shari Cassin-Dietrich";"58"
"Ramiro Toy";"61"
"Mr. Rick Beatty";"35"
"Oscar Adams";"81"
"Leland Stamm-Adams";"2"
"Caroline O'Keefe";"93"
"Ana Kessler";"75"
"Marie Franecki";"119"
"Adam McDermott";"89"
"Kayla Jaskolski-Osinski";"71"
"Dr. Lila Quigley I";"67"
"Claude Pollich";"29"
"Grady Schaden";"6"
"Wilbur Grant";"82"
"Bryant Zieme MD";"111"
"Barry Kunze";"28"
"Delores Bernhard";"57"
"Dr. Armando Nolan";"26"
"Antoinette Hermann";"16"
"Mr. Irvin Rippin";"114"
"Edith Denesik";"110"
"Kelly O'Kon";"64"
"Joel Streich";"86"
"Wallace Marks";"29"
"Eddie Abbott";"3"
"Dana Erdman";"100"
"Jim Bednar V";"32"
"Sandy Bergstrom";"42"
"Mrs. Rosie Wisoky";"15"
"Doyle Homenick";"58"
"Kellie Kunde";"65"
"Arlene Schoen";"100"
"Josh Robel";"112"
"Shaun Stamm";"92"
"Salvatore Renner";"102"
"Miriam Conn Sr.";"109"
"Ms. Brooke Ritchie";"7"
"Archie Watsica";"21"
"Mindy Crona Sr.";"48"
"Salvador Cremin";"41"
"Myrtle Crist";"86"
"Mr. Glenn Kuphal";"11"
"Miss Beulah Harber";"25"
"Miranda Davis";"83"
"Teri Hyatt";"33"
"Toby Miller";"112"
"Maxine Kunze";"44"
"Jackie O'Conner";"92"
"Emmett Weissnat";"87"
"Mrs. Shirley Bins";"110"
"Ignacio Langosh";"113"
"Marianne Monahan";"95"
"Mr. Bryant Lakin";"12"
"Enrique Boehm";"43"
"Rosa Kuvalis";"111"
"Lula Boyle";"120"
"Troy Wolf";"92"
"Bonnie Huel";"16"
"Maurice Muller";"47"
"Shelly Hegmann";"86"
"Julius Williamson-Lehner";"64"
"Robin Halvorson";"59"
"Fredrick Ortiz";"70"
"Keith Kling";"20"
"Felix Klocko";"66"
"Myra Emmerich";"85"
"Floyd Steuber";"77"
"Dr. Kurt Pollich";"77"
"Dr. Eric Price";"63"
"Jason Kuhlman";"75"
"Johnnie Will DDS";"84"
"Toni Roob";"101"
"Estelle O'Kon";"29"
"Gene Roob";"10"
"Ray Harris";"42"
"Tricia Bednar";"46"
"Joan Romaguera Jr.";"15"
"Dr. Martin Pfeffer";"67"
"Courtney Rowe";"87"
"Valerie Glover";"37"
"Warren Mosciski";"49"
"Dr. Victoria Wiegand";"54"
"Darrin Kunze";"50"
"Gilbert Berge";"38"
"Freda King";"22"
"Lawrence Reichel";"68"
"Clifford Frami";"97"
"Josephine Rice I";"120"
"Gustavo Jaskolski";"18"
"Manuel Ritchie MD";"14"
"Dr. Marc Reichel";"93"
"Ida Marquardt MD";"18"
"Bethany Anderson";"82"
"Cecil Schimmel";"107"
"Mr. Jay Conn";"106"
"Grady Beier";"96"
"Olivia Huels";"12"
"Jon Sanford";"110"
"Emilio Hoeger";"89"
"Yolanda Jacobs";"82"
"Dianne Parisian DVM";"4"
"Joanna Goyette";"22"
"Frank Bechtelar Jr.";"90"
"Victor Stanton";"119"
"Jimmy Mueller MD";"23"
"Ira Volkman";"50"
"Caroline Schaefer";"116"
"Dr. Bradley Watsica-Barton";"50"
"Jeffery Krajcik";"88"
"Patricia Quitzon I";"11"
"Tommy Pfeffer";"51"
"Jackie Bashirian";"101"
"Joyce Leffler";"59"
"Alison McCullough";"53"
"Arturo Halvorson V";"70"
"Dr. Carlton Lakin";"107"
"Brent Carroll";"64"
"Jodi Koepp";"61"
"Pablo Gottlieb";"80"
"Levi Welch";"27"
"Stuart Rowe";"3"
"Jody Macejkovic-Sauer";"111"
"Peter Raynor-Hamill";"66"
"Dr. Ricardo Gottlieb";"33"
"Mrs. Courtney Jacobs";"11"
"Rick Pfannerstill";"56"
"Joy Frami";"30"
"Carmen Boehm Sr.";"20"
"Craig Franey";"85"
"Conrad Wehner";"66"
"Edmond McClure III";"30"
"Theodore Schamberger";"105"
"Lorenzo Hickle";"8"
"Mae Koch Sr.";"69"
"Lance Jacobson DDS";"46"
"Luz Bogan MD";"63"
"Toby Denesik";"75"
"Dr. Claudia Leffler";"48"
"Earnest Yundt";"72"
"Mr. Sammy Homenick";"35"
"Ollie Bergstrom";"61"
"Sabrina Huels";"49"
"Mr. Nathan Runte";"100"
"Darryl Hyatt";"103"
"Elisa Emard";"24"
"Lucille Waters";"63"
"Lee Kreiger";"9"
"Rachel Bechtelar";"45"
"Salvatore Satterfield";"86"
"Ollie Cassin";"68"
"Emily Zieme DVM";"67"
"Miss Kim Stokes";"33"
"Mrs. Kay Prosacco";"85"
"Emily Orn";"24"
"Kristina Anderson";"106"
"Mr. Wilson Cartwright";"98"
"Dr. Jerry Kris-Kovacek II";"65"
"Jason Murphy";"17"
"Kara Littel";"78"
"Dr. Madeline Thompson";"60"
"Gary McDermott";"98"
"Gregory Reilly";"25"
"Toni Walsh-Koepp";"89"
"Erma Stokes";"103"
"Micheal Huel";"9"
"Joey Christiansen";"119"
"Roger Carroll";"68"
"Judith Hegmann";"78"
"Miss Kim Tremblay";"59"
"Dr. Mattie Hegmann";"39"
"Wilma Turcotte";"1"
"Gregory Ondricka";"84"
"Jeffery Upton";"72"
"Lamar Schroeder I";"91"
"Dr. Ian Wiza";"107"
"Vanessa MacGyver";"106"
"Delbert Rice";"35"
"Eula Jerde";"51"
"Johnnie Little";"20"
"Dr. Darlene Rempel";"102"
"Sherman Larson";"103"
"Woodrow Kub";"43"
"Samuel Crooks";"23"
"Norma Wisozk";"21"
"Eula Marvin";"35"
"Peter Jast-Koepp";"20"
"Kurt Stehr";"58"
"Gretchen Hessel";"22"
"Carla Bahringer";"100"
"Gretchen Schamberger";"77"
"Ivan Boyer I";"14"
"Edgar Okuneva";"69"
"Lula Smith";"74"
"Mrs. Shannon Bosco";"34"
"Ronnie Boyer";"55"
"Lewis Simonis";"4"
"Carlos Bradtke-Zieme";"10"
"Esther Cassin";"69"
"Roberta Satterfield Sr.";"76"
"Rhonda Wehner IV";"11"
"Edward Rogahn";"88"
"Tyrone Bahringer V";"87"
"Katherine Kerluke";"99"
"Leroy Purdy";"61"
"Sharon Murray";"2"
"Floyd DuBuque";"111"
"Austin Runolfsdottir";"108"
"Valerie Roob MD";"91"
"Genevieve Brakus";"27"
"Ethel Steuber";"107"
"Dr. Craig Ziemann";"5"
"Lucille Lesch";"104"
"Stewart Bailey";"76"
"Maureen Larson";"64"
"Mr. Sheldon Bernier";"52"
"Dolores Graham";"58"
"Marvin Reinger";"5"
"Eduardo Willms";"40"
"Eric Hoppe";"38"
"Faith Yundt";"41"
"Cesar Gerlach";"114"
"Gene Kohler";"106"
"Belinda Fisher";"119"
"Christopher Stamm";"120"
"Freda Hintz Jr.";"50"
"Curtis West PhD";"67"
"Ken Kub";"106"
"Adrienne Larkin-Boehm";"104"
"Alice Emmerich II";"105"
"Robert Jast";"52"
"Frederick Heathcote";"46"
"Mark Hudson";"33"
"Sherri Bruen";"43"
"Dixie Johnston";"32"
"Kerry Wilkinson";"50"
"Dr. Jessica Nolan-Pfannerstill";"12"
"Peggy MacGyver";"106"
"Elvira Nolan";"17"
"Marcella Balistreri";"9"
"Cody Hartmann";"89"
"Natasha O'Connell";"56"
"Roman Klein I";"79"
"Phyllis Friesen";"93"
"Victor Lockman";"116"
"Sheldon Simonis";"95"
"Dr. Omar Fadel";"73"
"Israel Treutel";"25"
"Blake Konopelski";"119"
"Guy Herman DDS";"13"
"Mr. Earnest Walker";"83"
"Mrs. Carole Schaefer";"4"
"Traci Dickinson";"6"
"Mr. Duane Heidenreich";"72"
"Evelyn Cremin";"14"
"Faith Welch";"56"
"Constance Feil";"101"
"Beth Schumm";"5"
"Jason Wisoky";"66"
"Ellen Reynolds";"49"
"Randall Gutmann";"72"
"Georgia Kunze";"96"
"Carlos Olson";"118"
"Dr. Yvette Gleason";"35"
"Dr. Marvin Schaden";"110"
"Ellen Crona";"115"
"Ms. Violet Bode";"118"
"Tracy Ernser";"98"
"Hannah Bayer";"97"
"Samuel Schroeder";"85"
"Marc Rogahn";"93"
"Harold Reynolds";"119"
"Nicole Sporer MD";"76"
"Stella Tillman";"10"
"Lonnie Harris";"65"
"Ms. Pamela Dibbert";"112"
"Rochelle Rohan";"118"
"Elaine Streich DVM";"100"
"Elsie Hudson";"86"
"Pamela Schmidt";"45"
"Melinda Crooks III";"60"
"Michele Corwin";"111"
"Dr. Garrett Hansen";"8"
"Ms. Lindsay Lemke-Gerhold";"107"
"Pete Larson";"38"
"Nichole Wisoky";"85"
"Glenda Murazik-Hagenes";"9"
"Cristina Nienow";"87"
"Angel Heaney";"58"
"Sadie Ortiz";"89"
"Antonio Donnelly";"78"
"Alicia Ankunding-Altenwerth";"6"
"Bruce Bogisich";"55"
"Christian Mayer Sr.";"112"
"Angie Reichel";"19"
"Nora Little";"90"
"Ida Koch PhD";"71"
"Dr. Malcolm Yost";"16"
"Dr. Gerard Fritsch";"5"
"Henry Bernier";"27"
"Dr. Katrina Willms";"7"
"Forrest Grant";"19"
"Tricia Hirthe";"39"
"Brandy Block";"10"
"Kenneth Williamson";"30"
"Marcos Schamberger";"44"
"Homer Von";"79"
"Belinda Kshlerin";"48"
"Lucas Ernser";"108"
"Randy O'Reilly";"89"
"Susan Rippin";"38"
"Lois Boehm";"1"
"Sadie Spinka";"104"
"Adam Leffler";"49"
"Kristy Rempel";"71"
"Frank Hegmann DVM";"55"
"Stephen Schowalter DVM";"22"
"Miss Miranda Nitzsche";"10"
"Miriam Gulgowski";"119"
"Karl Terry";"45"
"Archie Johnston";"1"
"Roxanne Johns";"37"
"Levi Koch";"102"
"Tomas Yost";"17"
"Ms. Tabitha Gottlieb";"34"
"Dr. Thomas Koelpin";"76"
"Becky Wisoky";"13"
"Eleanor VonRueden";"96"
"Stanley Cronin V";"70"
"Delbert Lind";"42"
"Bryan Murray";"68"
"Bert Hills";"97"
"Timothy Rath";"72"
"Judy Frami";"102"
"Kelli Schaden IV";"114"
"Marvin Boyle";"8"
"Johnny Gottlieb";"40"
"Mr. Rafael Kling II";"86"
"Dustin Zemlak";"79"
"Rose O'Conner-Douglas";"44"
"Lynn Swaniawski Sr.";"110"
"Reginald Emmerich";"83"
"Marlon Carter";"70"
"Darin Bernier";"87"
"Ricardo Reichert";"76"
"Dean Grant";"114"
"Loretta O'Kon";"109"
"Terrell Abernathy";"70"
"Sean Abernathy";"52"
"Marc Leannon";"102"
"Nathaniel Botsford DVM";"56"
"Gladys Haley";"42"
"Brian Romaguera";"66"
"Adrienne Kunze";"49"
"Noah Mosciski PhD";"5"
"Mr. Damon Marks";"63"
"Crystal Zemlak II";"41"
"Rosie Beatty";"43"
"Al Paucek Sr.";"108"
"Eunice Raynor";"117"
"Jeannette Reilly";"10"
"Lawrence Emmerich";"73"
"Erica Prohaska";"1"
"Dr. Robert Durgan";"53"
"Ethel Connelly";"65"
"Misty Ledner";"23"
"Bertha Leuschke";"16"
"Dr. Aaron Homenick";"100"
"Yolanda Pfeffer";"120"
"Angel Hirthe";"7"
"Dr. Jerry Ledner";"8"
"Dave Roberts";"84"
"Mr. Nathan Rippin";"10"
"Ralph Dare";"72"
"Geoffrey Kshlerin-Rowe";"61"
"Jaime McLaughlin";"10"
"Camille Waters-Bergnaum";"28"
"Inez Brekke V";"47"
"Sandy Reichert";"62"
"Lola Kautzer II";"89"
"Edith Cassin IV";"106"
"Sammy Stracke";"108"
"Melissa Tremblay";"75"
"Eileen Parisian-Nicolas DVM";"25"
"Ismael Cummings";"46"
"Sonia Aufderhar";"38"
"Harry Ryan";"2"
"Desiree Prosacco";"44"
"Mack Schultz";"101"
"Kate Hahn IV";"115"
"Krista Hermiston MD";"10"
"Katherine Mante";"49"
"Clint Kemmer";"48"
"Jeanette Frami";"38"
"Aaron Fisher";"43"
"Robin Cummerata";"65"
"Mack Hermiston";"50"
"Paulette Jenkins";"79"
"Eula Donnelly";"24"
"Gregory Kiehn";"58"
"Christie Thompson";"36"
"Darin Hills";"19"
"Stuart Schoen DVM";"31"
"Naomi Kassulke";"65"
"Miss Cecilia Reichert";"85"
"Dr. Lance Rath";"97"
"Johnny Haley";"102"
"Jared Steuber";"65"
"Dale Barrows";"97"
"Ella Rohan";"87"
"Wendy Kreiger Jr.";"66"
"Mathew Hayes";"11"
"Ted Gutmann";"44"
"Marion Turcotte-Murphy";"32"
"Heidi Hane";"54"
"Megan Wilderman";"105"
"Spencer Ryan";"97"
"Don Emard";"2"
"Mr. George Terry";"74"
"Dora Schmeler";"74"
"Jan Trantow";"108"
"Courtney Beier Jr.";"87"
"Stacey Vandervort V";"92"
"Marshall Windler";"8"
"Hattie Green";"44"
"Lynette Nienow";"46"
"Ramona Pouros";"118"
"Israel Ward";"40"
"Lynette Windler";"51"
"Willard Cartwright";"54"
"Dr. Ginger Goodwin Jr.";"109"
"Gerard Rau";"69"
"Jill Koch-Kerluke III";"66"
"Melinda Collins";"44"
"Deborah Schowalter DVM";"52"
"Andrew Wuckert";"14"
"Victor Gleichner";"36"
"Mr. Brendan Breitenberg";"78"
"Nadine Wunsch";"119"
"Spencer Orn";"62"
"Pete Thompson";"118"
"Dr. Gayle Hoppe Jr.";"76"
"Dr. Yvette Kessler";"103"
"Marshall Champlin";"65"
"Kerry Huels";"90"
"Joe O'Kon";"82"
"Mr. Bruce Schultz";"109"
"Melanie Adams";"71"
"Marlon O'Hara";"35"
"Celia Friesen";"115"
"Jeanne Hamill";"115"
"Stephen Olson";"54"
"Geoffrey Gulgowski";"49"
"Mr. Albert Bashirian";"46"
"Cody Donnelly";"113"
"Lisa Hammes";"120"
"Bernadette Rutherford";"76"
"Jessie Schuppe";"88"
"Meredith Keeling";"108"
"Dr. Lyle Kerluke";"16"
"Vivian Terry";"83"
"Gary Stoltenberg";"102"
"Woodrow Rohan DDS";"100"
"Erika Aufderhar";"87"
"Gerald Lowe";"73"
"Dr. Stacy Yost-Kohler";"45"
"Marcos Hermann";"1"
"Thomas Zulauf";"77"
"Kelvin Predovic";"13"
"Sheila Windler";"89"
"Dr. Javier Flatley DDS";"32"
"Maxine Bartoletti IV";"71"
"Ms. Jacqueline Mayert";"118"
"Juan Reynolds";"18"
"Edmond D'Amore";"78"
"Mr. Derrick Schmitt";"56"
"Tracy Wilderman";"44"
"Mr. Salvador Von";"99"
"Tamara Olson";"81"
"Catherine Yost";"99"
"Paulette Wiza";"92"
"Kristy Stehr";"77"
"Lucas Zieme";"57"
"Israel Ernser";"36"
"Lucas Reinger";"2"
"Joel Cole";"103"
"Lena Von II";"106"
"Marshall Greenholt DDS";"74"
"Elsa Spencer";"116"
"Naomi Shields-Crona";"9"
"Roland Lindgren MD";"59"
"Jeannette Breitenberg";"75"
"Laurence Schuppe";"102"
"Leland Bruen";"102"
"Dianne Huels";"25"
"Harold Zemlak";"97"
"Dixie Stoltenberg";"119"
"Levi Wilderman";"35"
"Wilma Batz";"35"
"Jorge Prohaska";"68"
"Abraham Cole";"117"
"Sonia Schmeler";"110"
"Tomas Harvey";"18"
"Lynne Lehner";"106"
"Stella Weissnat";"109"
"Mrs. Virginia Wehner";"58"
"Virginia McClure";"78"
"Bradford Macejkovic";"67"
"Sara Gutmann";"4"
"Loretta Ernser";"18"
"Travis Sipes";"83"
"Courtney Bergnaum";"7"
"Terry Pacocha";"30"
"Pedro Kuhic";"55"
"Dr. Nick Schuppe";"48"
"Alicia Bednar DDS";"104"
"Jenna Haley MD";"84"
"Lyle Weber";"54"
"Dora Botsford";"97"
"Dr. Claude McClure";"113"
"Clifford Paucek";"72"
"Laura Hegmann";"14"
"Santiago Brekke";"17"
"Dr. Cecelia Berge";"96"
"Stacy Macejkovic";"13"
"Rex Schamberger";"104"
"Shirley Rippin I";"83"
"Terri Bruen";"113"
"Horace Kuhic";"116"
"Erin Rohan";"60"
"Vicki Breitenberg";"18"
"Jimmy Botsford";"92"
"Byron Beier I";"14"
"Mrs. Edith Gislason";"15"
"Melody Wuckert";"73"
"Dr. Daryl Collins";"30"
"Dr. Carlos Carter";"69"
"Jane Nolan";"5"
"Whitney Schroeder";"80"
"Emma Batz-Fay";"42"
"Ernest Sporer";"105"
"Christie Olson";"84"
"Florence O'Conner";"87"
"Ms. Victoria Moen I";"115"
"Isabel Hirthe";"83"
"Betsy Sanford";"22"
"Lucille Wyman";"88"
"Forrest Gusikowski";"3"
"Matthew Wilkinson";"72"
"Eddie Zboncak";"89"
"Andres Cronin";"64"
"Rita Walter-Sauer";"10"
"Irene Walker";"61"
"Dianna Kirlin Jr.";"118"
"Dwayne Franey";"63"
"Pedro Morar";"8"
"Marianne Oberbrunner Jr.";"16"
"Stacey Gusikowski IV";"118"
"Alfonso Bauch";"22"
"Larry Sipes";"46"
"Angela Lang V";"30"
"Jim Hirthe";"34"
"Perry Reichert";"6"
"Samantha Baumbach";"10"
"Mrs. Lula Spinka";"30"
"Nettie Littel DDS";"64"
"Melissa Mosciski";"118"
"Natalie Aufderhar";"90"
"Delores Dach";"19"
"Olive Batz";"71"
"Blanche Graham";"42"
"Miss Loretta Muller";"97"
"Hazel West";"48"
"Miss Alexandra Howe";"51"
"Joseph Franey";"71"
"Danny Kunde DVM";"95"
"Ricky Hayes III";"4"
"Danielle Witting";"16"
"Mr. Guadalupe Boyle I";"42"
"Johanna Walker";"45"
"Albert Kessler I";"69"
"Pat Kub";"54"
"Dr. Misty Bauch";"16"
"Martha Reynolds";"79"
"Donna Huels";"98"
"Gretchen Hettinger";"3"
"William Moore V";"34"
"Whitney Trantow";"27"
"Lila Collier";"20"
"Sheri Hartmann";"111"
"Megan Schamberger";"89"
"Fannie Crona";"62"
"Mrs. Kerry Gerhold";"7"
"Janis Emard";"108"
"Warren Padberg III";"56"
"Lynn Lehner IV";"52"
"John Ward";"89"
"Rosa Nienow";"42"
"Ms. Marlene Romaguera";"95"
"Leroy Legros";"104"
"Cristina Abernathy";"35"
"Rodney Wiegand";"46"
"Tara Rodriguez";"46"
"Terrance Huel IV";"3"
"Curtis Funk";"65"
"Ernesto West DVM";"43"
"Ralph McKenzie-Kuhlman";"112"
"Dr. Joel Kuhic IV";"11"
"Dexter Hartmann";"20"
"Randolph Spinka";"88"
"Joe Jaskolski";"21"
"Adrian Mraz";"114"
"Kent Schaden";"89"
"Sally Jerde-Hamill";"87"
"Marlene Pfeffer";"7"
"Boyd Goodwin-Steuber";"77"
"Willis Emard";"54"
"Dr. Cindy Treutel-Doyle";"109"
"Hattie Franecki";"87"
"Alan Langworth";"67"
"Dr. Alan White";"103"
"Eddie Krajcik";"52"
"Zachary Gerlach";"76"
"Dr. Raul Cartwright";"38"
"Mamie Rath II";"25"
"Iris McDermott";"7"
"Dwight Powlowski";"20"
"Wilson Nitzsche";"81"
"Melba Gorczany";"73"
"Jennie Block";"90"
"Alexis Beier";"7"
"Hubert Williamson";"80"
"Iris Wuckert";"31"
"Christine Paucek";"46"
"Hazel Bartell DVM";"67"
"Orville Bashirian";"93"
"Monica Bradtke";"119"
"Randall Block";"8"
"Lora Tromp";"107"
"Stacy Sporer";"102"
"Mr. Carroll Olson";"68"
"Joseph Runolfsson";"61"
"Olga Stamm";"119"
"Mr. Kelvin Kreiger";"119"
"Jermaine Kerluke";"80"
"Charlene Baumbach";"83"
"Loretta O'Reilly III";"14"
"Wilma Stehr";"88"
"Noah Kozey V";"36"
"Isabel Kunde";"103"
"Kelley Vandervort V";"100"
"Mindy Kihn II";"79"
"Myra Monahan DDS";"21"
"Carrie Goldner";"44"
"Mr. Troy Ernser";"97"
"Ms. Geneva Koelpin III";"39"
"Phil Williamson";"25"
"Georgia Medhurst";"48"
"Keith Wiegand";"92"
"Woodrow Yundt";"14"
"Carol Langosh";"28"
"Alan Marquardt III";"104"
"Angel Upton";"102"
"Miss Mandy Leannon";"120"
"Jaime O'Hara";"93"
"Teresa Larson";"57"
"Matt Schneider MD";"109"
"Ernestine Morar";"10"
"Randy Swaniawski";"48"
"Neil Kertzmann DDS";"23"
"Ian Terry";"23"
"Mr. Emilio Runte";"59"
"Dewey Lubowitz";"64"
"Bennie Schimmel";"92"
"Tina Bauch";"14"
"Forrest Hoeger";"17"
"Sharon Murphy";"120"
"Brenda Schmeler";"80"
"Tricia Dickinson";"107"
"Lucia Satterfield";"32"
"Leslie Spencer-Kovacek";"108"
"Jared Raynor";"48"
"Roy Gulgowski";"94"
"Colin Hagenes";"93"
"Merle Gibson";"119"
"Miguel Bogan";"66"
"Dr. Jimmy Murphy";"37"
"Mrs. Gretchen Jakubowski";"77"
"Clifford Schroeder";"110"
"Jake Wunsch MD";"50"
"Angela McLaughlin";"26"
"Ed Schiller";"67"
"Randal Jast";"58"
"Lorene Fahey";"56"
"Lewis Hermiston";"87"
"Tasha Swift";"103"
"Jared Dooley-Macejkovic";"99"
"Bobby Heaney PhD";"14"
"Beatrice Lang";"99"
"Alicia Cummings";"63"
"Lela Christiansen";"21"
"Matthew Beahan";"44"
"Verna Gleichner";"7"
"Renee Barrows";"64"
"Teresa Jast";"21"
"Mitchell Farrell";"104"
"Angie Lebsack-Koss";"71"
"Verna Erdman";"96"
"Bryan Bergnaum";"97"
"Horace Bartoletti";"37"
"Eunice Jacobi DVM";"14"
"Leigh Heidenreich";"8"
"Damon Schiller";"73"
"Irma Howe";"112"
"Derek Okuneva";"54"
"Casey Dare";"47"
"Mattie Streich";"30"
"Lillie King";"31"
"Abel Kiehn-Schmitt";"120"
"Carroll Dietrich";"35"
"Kayla Wintheiser";"38"
"Benny Reynolds";"27"
"Adrian Klein";"100"
"Lucille Armstrong";"93"
"Tracy Borer";"16"
"Randal Mohr";"91"
"Wanda Kirlin";"93"
"Dwight Heidenreich";"92"
"Christina Gusikowski";"29"
"Luz Barrows";"3"
"Bryant Rau";"6"
"Maggie Ziemann";"69"
"Charlie Doyle";"81"
"Santiago Walker";"57"
"Mr. Salvador Cronin";"31"
"Raul Abernathy";"98"
"Sherry Stehr";"45"
"Dr. Jared Luettgen";"31"
"George Wehner";"118"
"Derek Hartmann";"78"
"Beth Emmerich";"40"
"Lonnie Roob";"57"
"Mrs. Charlotte Howe";"55"
"Jaime Bayer III";"115"
"Toni Abshire";"43"
"Josh Turner";"114"
"Lila Mertz";"50"
"Ellis Zboncak";"52"
"Miss Norma Runolfsson";"69"
"Johnny Boehm";"6"
"Aubrey Bradtke";"110"
"Damon VonRueden";"81"
"Myron Dooley";"23"
"Rita Osinski";"24"
"Javier Wilderman";"48"
"Emilio Homenick";"44"
"Connie Toy";"40"
"Timmy Kling";"107"
"Omar Cole";"67"
"Mr. Bobby Crooks";"20"
"Mr. Miguel Mayer";"88"
"Angelo Ernser";"21"
"Jon Sporer";"65"
"John Heidenreich";"113"
"Terence Legros V";"40"
"Kelley Ziemann";"15"
"Darrel Grimes";"105"
"Jill Mitchell";"43"
"Tara Stoltenberg";"93"
"Roger Gottlieb";"40"
"Mario Volkman";"49"
"Frances Torp";"28"
"Katherine Torp";"22"
"Maxine Batz";"21"
"Christine Oberbrunner";"24"
"Esther Lehner";"34"
"Terrence Hagenes";"102"
"Lauren Reynolds";"53"
"Clint Glover";"33"
"Danny Bergstrom";"1"
"Herbert Schultz";"109"
"Mr. Sean Metz";"77"
"Marian Schmeler";"67"
"Ruben Robel";"74"
"Beth Kovacek";"47"
"Miss Tanya Klein";"39"
"Dallas Casper";"100"
"Helen Schulist";"78"
"Lola Robel";"6"
"Dr. Jessie Ferry";"109"
"Mrs. Jeannette Gutmann II";"24"
"Darryl Abbott";"25"
"Josephine Koelpin";"69"
"Mrs. Elena Nicolas I";"99"
"Kendra Brakus";"13"
"Barbara Rosenbaum";"105"
"Edwin Hane IV";"111"
"Dr. Toni Crooks";"93"
"Ann Weimann";"26"
"Jake Lindgren";"113"
"Jim Davis";"118"
"Velma Kuhn";"58"
"Alison Haley";"1"
"Brandon Brakus";"78"
"Sara Medhurst";"58"
"Miss Sophia Mann";"102"
"Miss Lindsay Grant";"108"
"Dr. Guillermo Goldner";"18"
"Orville Gerlach";"29"
"Ron Nitzsche";"54"
"Larry Stark";"99"
"Danielle Haag";"100"
"Jeff Mosciski";"13"
"Stephen Ebert";"119"
"Deborah Fay";"40"
"Frankie Cummings";"110"
"Alicia Labadie";"79"
"Owen Stiedemann";"102"
"Mrs. Laurie Connelly";"23"
"Cornelius Monahan";"90"
"Rodolfo Kessler-Nikolaus";"75"
"Wesley Walsh";"73"
"Myron Carroll";"118"
"Anita Bartell";"45"
"Beulah Hegmann";"55"
"Laurence Carter";"19"
"Ken Reilly";"90"
"Ed Hansen I";"65"
"Eileen Konopelski";"102"
"Lorenzo Hand";"25"
"Rosemary Kertzmann";"105"
"Josephine Ebert";"16"
"Dr. Clifton Hartmann III";"117"
"Jan Willms";"4"
"Jackie Christiansen";"42"
"Jacqueline Medhurst";"25"
"Nellie Prohaska";"95"
"Deanna Schimmel";"99"
"Miss Nellie Lockman";"63"
"Miss Blanca Kutch";"63"
"Scott Robel";"102"
"Thelma Connelly";"64"
"Carroll McClure";"55"
"Josh Bayer";"92"
"Lena Nader";"94"
"Francisco Pfannerstill";"30"
"Sonia Harvey";"45"
"Toby Von";"31"
"Lena Smitham";"39"
"Warren Kohler";"13"
"Grant Little";"3"
"Hubert Fay";"6"
"Leslie Gorczany";"1"
"Diana Rau";"120"
"Kristen Mohr";"91"
"Norma Watsica";"75"
"Terrence Tremblay";"104"
"Naomi Zulauf";"30"
"Tasha Schmitt II";"11"
"Alfonso Schaden-Runte";"27"
"Matthew Lubowitz";"58"
"Ada Towne Jr.";"82"
"Miss Beverly Carter";"60"
"Jeremy Waelchi";"66"
"Kenneth Bins";"46"
"Zachary Osinski";"3"
"Barry Hoppe";"111"
"Curtis Lockman";"111"
"Julio Donnelly-Pfannerstill Sr.";"4"
"Dr. Kimberly Marks";"25"
"Jimmy Homenick";"105"
"Renee Rice";"28"
"Shirley Franey";"49"
"Mrs. Christie Gislason";"17"
